[2026-03-19 21:00:04] Starting overnight autoresearch for SPY
[2026-03-19 21:00:04] Results directory: autoresearch_results/spy_20260320
[2026-03-19 21:00:04] Experiment timeout: 60s
[2026-03-19 21:00:04] Slippage: 0.01%
[2026-03-19 21:00:09] Total parameter combinations to test: 632
[2026-03-19 21:00:09] Starting EMA Crossover sweep (49 combos)...
[2026-03-19 21:02:57] Experiment 214/632 | RSI Mean Reversion (period=10, oversold=25, overbought=85) | train=0.6972 test=N/A | ❌
[2026-03-19 21:02:59] Experiment 215/632 | RSI Mean Reversion (period=10, oversold=30, overbought=65) | train=0.4768 test=N/A | ❌
[2026-03-19 21:03:01] Experiment 216/632 | RSI Mean Reversion (period=10, oversold=30, overbought=70) | train=0.4869 test=N/A | ❌
[2026-03-19 21:03:03] Experiment 217/632 | RSI Mean Reversion (period=10, oversold=30, overbought=75) | train=0.5972 test=N/A | ❌
[2026-03-19 21:03:05] Experiment 218/632 | RSI Mean Reversion (period=10, oversold=30, overbought=80) | train=0.6070 test=N/A | ❌
[2026-03-19 21:03:07] Experiment 219/632 | RSI Mean Reversion (period=10, oversold=30, overbought=85) | train=0.8134 test=N/A | ❌
[2026-03-19 21:03:09] Experiment 220/632 | RSI Mean Reversion (period=10, oversold=35, overbought=65) | train=0.4223 test=N/A | ❌
[2026-03-19 21:03:11] Experiment 221/632 | RSI Mean Reversion (period=10, oversold=35, overbought=70) | train=0.5115 test=N/A | ❌
[2026-03-19 21:03:13] Experiment 222/632 | RSI Mean Reversion (period=10, oversold=35, overbought=75) | train=0.6226 test=N/A | ❌
[2026-03-19 21:03:15] Experiment 223/632 | RSI Mean Reversion (period=10, oversold=35, overbought=80) | train=0.5427 test=N/A | ❌
[2026-03-19 21:03:17] Experiment 224/632 | RSI Mean Reversion (period=10, oversold=35, overbought=85) | train=0.7025 test=N/A | ❌
[2026-03-19 21:03:19] Experiment 225/632 | RSI Mean Reversion (period=14, oversold=15, overbought=65) | train=-0.1301 test=N/A | ❌
[2026-03-19 21:03:22] Experiment 226/632 | RSI Mean Reversion (period=14, oversold=15, overbought=70) | train=-0.1130 test=N/A | ❌
[2026-03-19 21:03:24] Experiment 227/632 | RSI Mean Reversion (period=14, oversold=15, overbought=75) | train=0.0618 test=N/A | ❌
[2026-03-19 21:03:26] Experiment 228/632 | RSI Mean Reversion (period=14, oversold=15, overbought=80) | train=0.0618 test=N/A | ❌
[2026-03-19 21:03:28] Experiment 229/632 | RSI Mean Reversion (period=14, oversold=15, overbought=85) | train=0.2202 test=N/A | ❌
[2026-03-19 21:03:31] Experiment 230/632 | RSI Mean Reversion (period=14, oversold=20, overbought=65) | train=0.0081 test=N/A | ❌
[2026-03-19 21:03:33] Experiment 231/632 | RSI Mean Reversion (period=14, oversold=20, overbought=70) | train=0.0354 test=N/A | ❌
[2026-03-19 21:03:35] Experiment 232/632 | RSI Mean Reversion (period=14, oversold=20, overbought=75) | train=0.2015 test=N/A | ❌
[2026-03-19 21:03:38] Experiment 233/632 | RSI Mean Reversion (period=14, oversold=20, overbought=80) | train=0.2015 test=N/A | ❌
[2026-03-19 21:03:40] Experiment 234/632 | RSI Mean Reversion (period=14, oversold=20, overbought=85) | train=0.4650 test=N/A | ❌
[2026-03-19 21:03:42] Experiment 235/632 | RSI Mean Reversion (period=14, oversold=25, overbought=65) | train=0.1712 test=N/A | ❌
[2026-03-19 21:03:45] Experiment 236/632 | RSI Mean Reversion (period=14, oversold=25, overbought=70) | train=0.2455 test=N/A | ❌
[2026-03-19 21:03:47] Experiment 237/632 | RSI Mean Reversion (period=14, oversold=25, overbought=75) | train=0.3961 test=N/A | ❌
[2026-03-19 21:03:49] Experiment 238/632 | RSI Mean Reversion (period=14, oversold=25, overbought=80) | train=0.3010 test=N/A | ❌
[2026-03-19 21:03:52] Experiment 239/632 | RSI Mean Reversion (period=14, oversold=25, overbought=85) | train=0.5498 test=N/A | ❌
[2026-03-19 21:03:54] Experiment 240/632 | RSI Mean Reversion (period=14, oversold=30, overbought=65) | train=0.6194 test=N/A | ❌
[2026-03-19 21:03:56] Experiment 241/632 | RSI Mean Reversion (period=14, oversold=30, overbought=70) | train=0.6248 test=N/A | ❌
[2026-03-19 21:03:59] Experiment 242/632 | RSI Mean Reversion (period=14, oversold=30, overbought=75) | train=0.7658 test=N/A | ❌
[2026-03-19 21:04:01] Experiment 243/632 | RSI Mean Reversion (period=14, oversold=30, overbought=80) | train=0.7056 test=N/A | ❌
[2026-03-19 21:04:03] Experiment 244/632 | RSI Mean Reversion (period=14, oversold=30, overbought=85) | train=0.9463 test=N/A | ❌
[2026-03-19 21:04:05] Experiment 245/632 | RSI Mean Reversion (period=14, oversold=35, overbought=65) | train=0.6328 test=N/A | ❌
[2026-03-19 21:04:08] Experiment 246/632 | RSI Mean Reversion (period=14, oversold=35, overbought=70) | train=0.6375 test=N/A | ❌
[2026-03-19 21:04:10] Experiment 247/632 | RSI Mean Reversion (period=14, oversold=35, overbought=75) | train=0.7829 test=N/A | ❌
[2026-03-19 21:04:12] Experiment 248/632 | RSI Mean Reversion (period=14, oversold=35, overbought=80) | train=0.7829 test=N/A | ❌
[2026-03-19 21:04:15] Experiment 249/632 | RSI Mean Reversion (period=14, oversold=35, overbought=85) | train=1.0652 test=N/A | ❌
[2026-03-19 21:04:18] Experiment 250/632 | RSI Mean Reversion (period=20, oversold=15, overbought=65) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:20] Experiment 251/632 | RSI Mean Reversion (period=20, oversold=15, overbought=70) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:23] Experiment 252/632 | RSI Mean Reversion (period=20, oversold=15, overbought=75) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:26] Experiment 253/632 | RSI Mean Reversion (period=20, oversold=15, overbought=80) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:29] Experiment 254/632 | RSI Mean Reversion (period=20, oversold=15, overbought=85) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:32] Experiment 255/632 | RSI Mean Reversion (period=20, oversold=20, overbought=65) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:35] Experiment 256/632 | RSI Mean Reversion (period=20, oversold=20, overbought=70) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:38] Experiment 257/632 | RSI Mean Reversion (period=20, oversold=20, overbought=75) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:41] Experiment 258/632 | RSI Mean Reversion (period=20, oversold=20, overbought=80) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:43] Experiment 259/632 | RSI Mean Reversion (period=20, oversold=20, overbought=85) | train=0.0000 test=N/A | ❌
[2026-03-19 21:04:46] Experiment 260/632 | RSI Mean Reversion (period=20, oversold=25, overbought=65) | train=0.2712 test=N/A | ❌
[2026-03-19 21:04:49] Experiment 261/632 | RSI Mean Reversion (period=20, oversold=25, overbought=70) | train=0.2914 test=N/A | ❌
[2026-03-19 21:04:52] Experiment 262/632 | RSI Mean Reversion (period=20, oversold=25, overbought=75) | train=0.4388 test=N/A | ❌
[2026-03-19 21:04:55] Experiment 263/632 | RSI Mean Reversion (period=20, oversold=25, overbought=80) | train=0.5852 test=N/A | ❌
[2026-03-19 21:04:58] Experiment 264/632 | RSI Mean Reversion (period=20, oversold=25, overbought=85) | train=0.8010 test=N/A | ❌
[2026-03-19 21:05:01] Experiment 265/632 | RSI Mean Reversion (period=20, oversold=30, overbought=65) | train=0.1712 test=N/A | ❌
[2026-03-19 21:05:03] Experiment 266/632 | RSI Mean Reversion (period=20, oversold=30, overbought=70) | train=0.1793 test=N/A | ❌
[2026-03-19 21:05:06] Experiment 267/632 | RSI Mean Reversion (period=20, oversold=30, overbought=75) | train=0.3095 test=N/A | ❌
[2026-03-19 21:05:09] Experiment 268/632 | RSI Mean Reversion (period=20, oversold=30, overbought=80) | train=0.4518 test=N/A | ❌
[2026-03-19 21:05:12] Experiment 269/632 | RSI Mean Reversion (period=20, oversold=30, overbought=85) | train=0.6574 test=N/A | ❌
[2026-03-19 21:05:15] Experiment 270/632 | RSI Mean Reversion (period=20, oversold=35, overbought=65) | train=0.3856 test=N/A | ❌
[2026-03-19 21:05:18] Experiment 271/632 | RSI Mean Reversion (period=20, oversold=35, overbought=70) | train=0.4362 test=N/A | ❌
[2026-03-19 21:05:21] Experiment 272/632 | RSI Mean Reversion (period=20, oversold=35, overbought=75) | train=0.5792 test=N/A | ❌
[2026-03-19 21:05:24] Experiment 273/632 | RSI Mean Reversion (period=20, oversold=35, overbought=80) | train=0.7167 test=N/A | ❌
[2026-03-19 21:05:26] Experiment 274/632 | RSI Mean Reversion (period=20, oversold=35, overbought=85) | train=0.8943 test=N/A | ❌
[2026-03-19 21:05:27] Completed RSI Mean Reversion sweep
[2026-03-19 21:05:27] Starting RSI(2) Connors sweep (144 combos)...
[2026-03-19 21:05:29] Experiment 275/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=5, overbought=80) | train=0.1521 test=N/A | ❌
[2026-03-19 21:05:31] Experiment 276/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=5, overbought=85) | train=0.1096 test=N/A | ❌
[2026-03-19 21:05:33] Experiment 277/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=5, overbought=90) | train=0.1001 test=N/A | ❌
[2026-03-19 21:05:35] Experiment 278/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=5, overbought=95) | train=-0.1796 test=N/A | ❌
[2026-03-19 21:05:37] Experiment 279/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=10, overbought=80) | train=0.1226 test=N/A | ❌
[2026-03-19 21:05:39] Experiment 280/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=10, overbought=85) | train=0.0756 test=N/A | ❌
[2026-03-19 21:05:42] Experiment 281/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=10, overbought=90) | train=0.0664 test=N/A | ❌
[2026-03-19 21:05:44] Experiment 282/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=10, overbought=95) | train=-0.1995 test=N/A | ❌
[2026-03-19 21:05:46] Experiment 283/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=15, overbought=80) | train=0.0835 test=N/A | ❌
[2026-03-19 21:05:48] Experiment 284/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=15, overbought=85) | train=0.0338 test=N/A | ❌
[2026-03-19 21:05:50] Experiment 285/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=15, overbought=90) | train=0.0250 test=N/A | ❌
[2026-03-19 21:05:53] Experiment 286/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=15, overbought=95) | train=-0.2155 test=N/A | ❌
[2026-03-19 21:05:55] Experiment 287/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=20, overbought=80) | train=0.1746 test=N/A | ❌
[2026-03-19 21:05:57] Experiment 288/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=20, overbought=85) | train=0.1282 test=N/A | ❌
[2026-03-19 21:05:59] Experiment 289/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=20, overbought=90) | train=0.1191 test=N/A | ❌
[2026-03-19 21:06:01] Experiment 290/632 | RSI(2) Connors (rsi_period=2, sma_period=100, oversold=20, overbought=95) | train=-0.1841 test=N/A | ❌
[2026-03-19 21:06:04] Experiment 291/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=5, overbought=80) | train=0.1508 test=N/A | ❌
[2026-03-19 21:06:06] Experiment 292/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=5, overbought=85) | train=0.1101 test=N/A | ❌
[2026-03-19 21:06:09] Experiment 293/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=5, overbought=90) | train=0.1011 test=N/A | ❌
[2026-03-19 21:06:11] Experiment 294/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=5, overbought=95) | train=-0.1735 test=N/A | ❌
[2026-03-19 21:06:13] Experiment 295/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=10, overbought=80) | train=0.1168 test=N/A | ❌
[2026-03-19 21:06:16] Experiment 296/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=10, overbought=85) | train=0.0718 test=N/A | ❌
[2026-03-19 21:06:18] Experiment 297/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=10, overbought=90) | train=0.0630 test=N/A | ❌
[2026-03-19 21:06:20] Experiment 298/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=10, overbought=95) | train=-0.1969 test=N/A | ❌
[2026-03-19 21:06:23] Experiment 299/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=15, overbought=80) | train=0.0940 test=N/A | ❌
[2026-03-19 21:06:25] Experiment 300/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=15, overbought=85) | train=0.0460 test=N/A | ❌
[2026-03-19 21:06:28] Experiment 301/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=15, overbought=90) | train=0.0445 test=N/A | ❌
[2026-03-19 21:06:30] Experiment 302/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=15, overbought=95) | train=-0.1988 test=N/A | ❌
[2026-03-19 21:06:32] Experiment 303/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=20, overbought=80) | train=0.1870 test=N/A | ❌
[2026-03-19 21:06:35] Experiment 304/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=20, overbought=85) | train=0.1382 test=N/A | ❌
[2026-03-19 21:06:37] Experiment 305/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=20, overbought=90) | train=0.1363 test=N/A | ❌
[2026-03-19 21:06:40] Experiment 306/632 | RSI(2) Connors (rsi_period=2, sma_period=150, oversold=20, overbought=95) | train=-0.1676 test=N/A | ❌
[2026-03-19 21:06:42] Experiment 307/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=5, overbought=80) | train=0.1410 test=N/A | ❌
[2026-03-19 21:06:45] Experiment 308/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=5, overbought=85) | train=0.1001 test=N/A | ❌
[2026-03-19 21:06:47] Experiment 309/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=5, overbought=90) | train=0.0983 test=N/A | ❌
[2026-03-19 21:06:50] Experiment 310/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=5, overbought=95) | train=-0.1763 test=N/A | ❌
[2026-03-19 21:06:52] Experiment 311/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=10, overbought=80) | train=0.1068 test=N/A | ❌
[2026-03-19 21:06:55] Experiment 312/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=10, overbought=85) | train=0.0616 test=N/A | ❌
[2026-03-19 21:06:58] Experiment 313/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=10, overbought=90) | train=0.0600 test=N/A | ❌
[2026-03-19 21:07:00] Experiment 314/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=10, overbought=95) | train=-0.1997 test=N/A | ❌
[2026-03-19 21:07:03] Experiment 315/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=15, overbought=80) | train=0.0560 test=N/A | ❌
[2026-03-19 21:07:05] Experiment 316/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=15, overbought=85) | train=0.0082 test=N/A | ❌
[2026-03-19 21:07:08] Experiment 317/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=15, overbought=90) | train=0.0069 test=N/A | ❌
[2026-03-19 21:07:11] Experiment 318/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=15, overbought=95) | train=-0.2243 test=N/A | ❌
[2026-03-19 21:07:14] Experiment 319/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=20, overbought=80) | train=0.1748 test=N/A | ❌
[2026-03-19 21:07:16] Experiment 320/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=20, overbought=85) | train=0.1259 test=N/A | ❌
[2026-03-19 21:07:19] Experiment 321/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=20, overbought=90) | train=0.1240 test=N/A | ❌
[2026-03-19 21:07:22] Experiment 322/632 | RSI(2) Connors (rsi_period=2, sma_period=200, oversold=20, overbought=95) | train=-0.1766 test=N/A | ❌
[2026-03-19 21:07:24] Experiment 323/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=5, overbought=80) | train=-0.0760 test=N/A | ❌
[2026-03-19 21:07:26] Experiment 324/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=5, overbought=85) | train=0.0015 test=N/A | ❌
[2026-03-19 21:07:29] Experiment 325/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=5, overbought=90) | train=0.0317 test=N/A | ❌
[2026-03-19 21:07:31] Experiment 326/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=5, overbought=95) | train=0.0807 test=N/A | ❌
[2026-03-19 21:07:33] Experiment 327/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=10, overbought=80) | train=-0.0726 test=N/A | ❌
[2026-03-19 21:07:36] Experiment 328/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=10, overbought=85) | train=-0.0045 test=N/A | ❌
[2026-03-19 21:07:38] Experiment 329/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=10, overbought=90) | train=0.0255 test=N/A | ❌
[2026-03-19 21:07:41] Experiment 330/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=10, overbought=95) | train=0.0831 test=N/A | ❌
[2026-03-19 21:07:43] Experiment 331/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=15, overbought=80) | train=0.0245 test=N/A | ❌
[2026-03-19 21:07:46] Experiment 332/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=15, overbought=85) | train=0.0647 test=N/A | ❌
[2026-03-19 21:07:48] Experiment 333/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=15, overbought=90) | train=0.0935 test=N/A | ❌
[2026-03-19 21:07:50] Experiment 334/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=15, overbought=95) | train=0.1195 test=N/A | ❌
[2026-03-19 21:07:53] Experiment 335/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=20, overbought=80) | train=0.1363 test=N/A | ❌
[2026-03-19 21:07:55] Experiment 336/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=20, overbought=85) | train=0.1649 test=N/A | ❌
[2026-03-19 21:07:58] Experiment 337/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=20, overbought=90) | train=0.1808 test=N/A | ❌
[2026-03-19 21:08:00] Experiment 338/632 | RSI(2) Connors (rsi_period=3, sma_period=100, oversold=20, overbought=95) | train=0.2216 test=N/A | ❌
[2026-03-19 21:08:03] Experiment 339/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=5, overbought=80) | train=-0.0253 test=N/A | ❌
[2026-03-19 21:08:05] Experiment 340/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=5, overbought=85) | train=-0.0082 test=N/A | ❌
[2026-03-19 21:08:08] Experiment 341/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=5, overbought=90) | train=0.0346 test=N/A | ❌
[2026-03-19 21:08:10] Experiment 342/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=5, overbought=95) | train=0.0835 test=N/A | ❌
[2026-03-19 21:08:13] Experiment 343/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=10, overbought=80) | train=-0.0286 test=N/A | ❌
[2026-03-19 21:08:16] Experiment 344/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=10, overbought=85) | train=-0.0221 test=N/A | ❌
[2026-03-19 21:08:18] Experiment 345/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=10, overbought=90) | train=0.0205 test=N/A | ❌
[2026-03-19 21:08:21] Experiment 346/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=10, overbought=95) | train=0.0782 test=N/A | ❌
[2026-03-19 21:08:23] Experiment 347/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=15, overbought=80) | train=-0.0261 test=N/A | ❌
[2026-03-19 21:08:26] Experiment 348/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=15, overbought=85) | train=0.0279 test=N/A | ❌
[2026-03-19 21:08:29] Experiment 349/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=15, overbought=90) | train=0.0700 test=N/A | ❌
[2026-03-19 21:08:31] Experiment 350/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=15, overbought=95) | train=0.0961 test=N/A | ❌
[2026-03-19 21:08:34] Experiment 351/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=20, overbought=80) | train=0.0751 test=N/A | ❌
[2026-03-19 21:08:36] Experiment 352/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=20, overbought=85) | train=0.1182 test=N/A | ❌
[2026-03-19 21:08:39] Experiment 353/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=20, overbought=90) | train=0.1598 test=N/A | ❌
[2026-03-19 21:08:42] Experiment 354/632 | RSI(2) Connors (rsi_period=3, sma_period=150, oversold=20, overbought=95) | train=0.2008 test=N/A | ❌
[2026-03-19 21:08:44] Experiment 355/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=5, overbought=80) | train=-0.0512 test=N/A | ❌
[2026-03-19 21:08:47] Experiment 356/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=5, overbought=85) | train=-0.0332 test=N/A | ❌
[2026-03-19 21:08:50] Experiment 357/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=5, overbought=90) | train=0.0098 test=N/A | ❌
[2026-03-19 21:08:53] Experiment 358/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=5, overbought=95) | train=0.0517 test=N/A | ❌
[2026-03-19 21:08:55] Experiment 359/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=10, overbought=80) | train=-0.0678 test=N/A | ❌
[2026-03-19 21:08:58] Experiment 360/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=10, overbought=85) | train=-0.0600 test=N/A | ❌
[2026-03-19 21:09:01] Experiment 361/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=10, overbought=90) | train=-0.0172 test=N/A | ❌
[2026-03-19 21:09:04] Experiment 362/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=10, overbought=95) | train=0.0337 test=N/A | ❌
[2026-03-19 21:09:06] Experiment 363/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=15, overbought=80) | train=-0.0443 test=N/A | ❌
[2026-03-19 21:09:09] Experiment 364/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=15, overbought=85) | train=0.0104 test=N/A | ❌
[2026-03-19 21:09:12] Experiment 365/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=15, overbought=90) | train=0.0526 test=N/A | ❌
[2026-03-19 21:09:15] Experiment 366/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=15, overbought=95) | train=0.0717 test=N/A | ❌
[2026-03-19 21:09:18] Experiment 367/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=20, overbought=80) | train=0.0574 test=N/A | ❌
[2026-03-19 21:09:20] Experiment 368/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=20, overbought=85) | train=0.1010 test=N/A | ❌
[2026-03-19 21:09:23] Experiment 369/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=20, overbought=90) | train=0.1428 test=N/A | ❌
[2026-03-19 21:09:26] Experiment 370/632 | RSI(2) Connors (rsi_period=3, sma_period=200, oversold=20, overbought=95) | train=0.1769 test=N/A | ❌
[2026-03-19 21:09:28] Experiment 371/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=5, overbought=80) | train=0.2077 test=N/A | ❌
[2026-03-19 21:09:31] Experiment 372/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=5, overbought=85) | train=0.2729 test=N/A | ❌
[2026-03-19 21:09:34] Experiment 373/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=5, overbought=90) | train=0.5541 test=N/A | ❌
[2026-03-19 21:09:36] Experiment 374/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=5, overbought=95) | train=0.4770 test=N/A | ❌
[2026-03-19 21:09:39] Experiment 375/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=10, overbought=80) | train=-0.1242 test=N/A | ❌
[2026-03-19 21:09:41] Experiment 376/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=10, overbought=85) | train=-0.0996 test=N/A | ❌
[2026-03-19 21:09:44] Experiment 377/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=10, overbought=90) | train=0.1738 test=N/A | ❌
[2026-03-19 21:09:47] Experiment 378/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=10, overbought=95) | train=0.1548 test=N/A | ❌
[2026-03-19 21:09:49] Experiment 379/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=15, overbought=80) | train=0.2126 test=N/A | ❌
[2026-03-19 21:09:52] Experiment 380/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=15, overbought=85) | train=0.2862 test=N/A | ❌
[2026-03-19 21:09:54] Experiment 381/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=15, overbought=90) | train=0.4139 test=N/A | ❌
[2026-03-19 21:09:57] Experiment 382/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=15, overbought=95) | train=0.4332 test=N/A | ❌
[2026-03-19 21:09:59] Experiment 383/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=20, overbought=80) | train=0.2523 test=N/A | ❌
[2026-03-19 21:10:02] Experiment 384/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=20, overbought=85) | train=0.3109 test=N/A | ❌
[2026-03-19 21:10:05] Experiment 385/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=20, overbought=90) | train=0.4356 test=N/A | ❌
[2026-03-19 21:10:07] Experiment 386/632 | RSI(2) Connors (rsi_period=4, sma_period=100, oversold=20, overbought=95) | train=0.4629 test=N/A | ❌
[2026-03-19 21:10:10] Experiment 387/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=5, overbought=80) | train=-0.0898 test=N/A | ❌
[2026-03-19 21:10:13] Experiment 388/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=5, overbought=85) | train=-0.0321 test=N/A | ❌
[2026-03-19 21:10:15] Experiment 389/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=5, overbought=90) | train=0.2479 test=N/A | ❌
[2026-03-19 21:10:18] Experiment 390/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=5, overbought=95) | train=0.2010 test=N/A | ❌
[2026-03-19 21:10:21] Experiment 391/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=10, overbought=80) | train=-0.0345 test=N/A | ❌
[2026-03-19 21:10:24] Experiment 392/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=10, overbought=85) | train=0.0317 test=N/A | ❌
[2026-03-19 21:10:26] Experiment 393/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=10, overbought=90) | train=0.2118 test=N/A | ❌
[2026-03-19 21:10:29] Experiment 394/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=10, overbought=95) | train=0.1782 test=N/A | ❌
